symbol,id,orderId,orderListId,price,qty,quoteQty,commission,commissionAsset,time,isBuyer,isMaker,isBestMatch
ETHBTC,114874348,314407588,-1,0.03440300,0.03000000,0.00103209,0.00003000,ETH,1554016386416,True,False,True
ETHBTC,114882877,314449269,-1,0.03449300,0.02900000,0.00100029,0.00000100,BTC,1554022704714,False,False,True
ETHBTC,114929154,314627119,-1,0.03444900,0.03000000,0.00103347,0.00003000,ETH,1554047588142,True,True,True
ETHBTC,114961603,314777580,-1,0.03449700,0.02900000,0.00100041,0.00000100,BTC,1554073468948,False,False,True
ETHBTC,117128225,323922547,-1,0.03399600,0.05900000,0.00200576,0.00005900,ETH,1554841608743,True,False,True
ETHBTC,117128484,323924116,-1,0.03401100,0.05800000,0.00197263,0.00000197,BTC,1554841816395,False,False,True
ETHBTC,117128766,323925687,-1,0.03406800,0.05900000,0.00201001,0.00005900,ETH,1554841937822,True,False,True
ETHBTC,117128835,323926387,-1,0.03401900,0.05800000,0.00197310,0.00000197,BTC,1554841985031,False,False,True
ETHBTC,117128848,323926491,-1,0.03402900,0.05900000,0.00200771,0.00005900,ETH,1554841998217,True,False,True
ETHBTC,117128911,323926900,-1,0.03400400,0.05800000,0.00197223,0.00000197,BTC,1554842044345,False,False,True
ETHBTC,117129036,323927679,-1,0.03404700,0.05900000,0.00200877,0.00005900,ETH,1554842120545,True,False,True
ETHBTC,117129097,323928033,-1,0.03400900,0.04200000,0.00142837,0.00000143,BTC,1554842166833,False,False,True
ETHBTC,117129098,323928033,-1,0.03400000,0.01600000,0.00054400,0.00011442,BNB,1554842166833,False,False,True
ETHBTC,117129257,323929402,-1,0.03403100,0.05900000,0.00200782,0.00005900,ETH,1554842285358,True,False,True
ETHBTC,117129318,323929825,-1,0.03403800,0.05800000,0.00197420,0.00000197,BTC,1554842344391,False,False,True
ETHBTC,117129331,323929950,-1,0.03405200,0.05900000,0.00200906,0.00005900,ETH,1554842358218,True,False,True
ETHBTC,117129411,323930384,-1,0.03403700,0.05800000,0.00197414,0.00000197,BTC,1554842406068,False,False,True
ETHBTC,117129426,323930560,-1,0.03404900,0.05900000,0.00200889,0.00005900,ETH,1554842420587,True,False,True
ETHBTC,117129464,323930826,-1,0.03403200,0.05800000,0.00197385,0.00000197,BTC,1554842466254,False,False,True
ETHBTC,117129597,323932280,-1,0.03405700,0.05900000,0.00200936,0.00005900,ETH,1554842662035,True,True,True
ETHBTC,117129654,323932752,-1,0.03404300,0.05800000,0.00197449,0.00000197,BTC,1554842706883,False,False,True
ETHBTC,117129665,323932846,-1,0.03406100,0.05900000,0.00200959,0.00005900,ETH,1554842720886,True,False,True
ETHBTC,117129705,323933130,-1,0.03404400,0.05800000,0.00197455,0.00000197,BTC,1554842767976,False,False,True
ETHBTC,117129718,323933220,-1,0.03405700,0.05900000,0.00200936,0.00005900,ETH,1554842778576,True,False,True
ETHBTC,117129832,323933968,-1,0.03405500,0.05800000,0.00197519,0.00000198,BTC,1554842885789,False,False,True
ETHBTC,117129845,323934028,-1,0.03406400,0.05900000,0.00200977,0.00005900,ETH,1554842898518,True,False,True
ETHBTC,117129892,323934283,-1,0.03405200,0.05800000,0.00197501,0.00000198,BTC,1554842946028,False,False,True
ETHBTC,117129935,323934553,-1,0.03406400,0.05900000,0.00200977,0.00005900,ETH,1554842988268,True,False,True
ETHBTC,117129974,323934702,-1,0.03406000,0.05800000,0.00197548,0.00000198,BTC,1554843005832,False,False,True
ETHBTC,117131395,323942230,-1,0.03407600,0.05900000,0.00201048,0.00042647,BNB,1554843978734,True,True,True
ETHBTC,117131576,323943496,-1,0.03407100,0.00300000,0.00010221,0.00002119,BNB,1554844205799,False,False,True
ETHBTC,117131577,323943496,-1,0.03407000,0.05600000,0.00190792,0.00000191,BTC,1554844205799,False,False,True
ETHBTC,117131786,323944570,-1,0.03408700,0.05900000,0.00201113,0.00005900,ETH,1554844355868,True,False,True
ETHBTC,117131934,323945420,-1,0.03407700,0.05800000,0.00197646,0.00000198,BTC,1554844512273,False,False,True
ETHBTC,117131942,323945455,-1,0.03408900,0.02200000,0.00074995,0.00002200,ETH,1554844521021,True,False,True
ETHBTC,117131943,323945455,-1,0.03408900,0.03700000,0.00126129,0.00003700,ETH,1554844521210,True,True,True
ETHBTC,117144420,324016076,-1,0.03389800,0.05800000,0.00196608,0.00041797,BNB,1554854524959,False,False,True
ETHBTC,117147667,324033861,-1,0.03407300,0.05900000,0.00201030,0.00005900,ETH,1554856595184,True,False,True
ETHBTC,117148433,324038187,-1,0.03409900,0.05800000,0.00197774,0.00000198,BTC,1554857225466,False,False,True
ETHBTC,117148445,324038250,-1,0.03410500,0.05900000,0.00201219,0.00005900,ETH,1554857238319,True,False,True
ETHBTC,117148686,324039724,-1,0.03409300,0.05800000,0.00197739,0.00000198,BTC,1554857466915,False,False,True
ETHBTC,117148923,324040737,-1,0.03411400,0.05900000,0.00201272,0.00005900,ETH,1554857658667,True,False,True
ETHBTC,117149289,324043429,-1,0.03413300,0.05800000,0.00197971,0.00000198,BTC,1554857944484,False,False,True
ETHBTC,117149432,324043996,-1,0.03414200,0.05900000,0.00201437,0.00005900,ETH,1554857975717,True,False,True
ETHBTC,117149472,324044281,-1,0.03414800,0.05800000,0.00198058,0.00000198,BTC,1554858004503,False,False,True
ETHBTC,117149495,324044420,-1,0.03415500,0.05900000,0.00201514,0.00005900,ETH,1554858021102,True,False,True
ETHBTC,117149560,324044801,-1,0.03413200,0.05800000,0.00197965,0.00000198,BTC,1554858065580,False,False,True
ETHBTC,117150767,324051955,-1,0.03415800,0.05900000,0.00201532,0.00005900,ETH,1554859098174,True,False,True
ETHBTC,117150864,324052416,-1,0.03417000,0.05800000,0.00198186,0.00000198,BTC,1554859145092,False,False,True
ETHBTC,117151672,324056076,-1,0.03423800,0.05900000,0.00202004,0.00042803,BNB,1554859550677,True,False,True
ETHBTC,117151704,324056214,-1,0.03422400,0.05900000,0.00201921,0.00042807,BNB,1554859564993,False,False,True
ETHBTC,117152072,324057380,-1,0.03428100,0.05900000,0.00202257,0.00042765,BNB,1554859654525,True,False,True
ETHBTC,117152538,324058389,-1,0.03435200,0.05900000,0.00202676,0.00042975,BNB,1554859684164,False,False,True
ETHBTC,117152835,324059402,-1,0.03436600,0.05900000,0.00202759,0.00042908,BNB,1554859715624,True,False,True
ETHBTC,117152912,324059773,-1,0.03433900,0.03500000,0.00120186,0.00025404,BNB,1554859744236,False,False,True
ETHBTC,117152913,324059773,-1,0.03433800,0.02400000,0.00082411,0.00000082,BTC,1554859744236,False,False,True
ETHBTC,117153997,324063974,-1,0.03443500,0.05900000,0.00203166,0.00043008,BNB,1554859997908,True,False,True
ETHBTC,117159813,324092950,-1,0.03437700,0.05900000,0.00202824,0.00000203,BTC,1554862746579,False,False,True
ETHBTC,117159821,324093017,-1,0.03438200,0.05900000,0.00202853,0.00005900,ETH,1554862758425,True,False,True
ETHBTC,117162227,324105844,-1,0.03438400,0.01000000,0.00034384,0.00007276,BNB,1554864545117,False,False,True
ETHBTC,117162228,324105844,-1,0.03437700,0.04800000,0.00165009,0.00035314,BNB,1554864545117,False,False,True
ETHBTC,117162457,324106533,-1,0.03442400,0.05900000,0.00203101,0.00043368,BNB,1554864605869,True,True,True
ETHBTC,117162567,324107061,-1,0.03441200,0.05900000,0.00203030,0.00043237,BNB,1554864664966,False,False,True
ETHBTC,117162604,324107206,-1,0.03443200,0.05900000,0.00203148,0.00043249,BNB,1554864678948,True,False,True
ETHBTC,117162732,324107662,-1,0.03443600,0.05900000,0.00203172,0.00043167,BNB,1554864725509,False,False,True
ETHBTC,117163063,324109081,-1,0.03447000,0.05900000,0.00203373,0.00043199,BNB,1554864875494,True,False,True
ETHBTC,117164328,324113112,-1,0.03458600,0.05900000,0.00204057,0.00043500,BNB,1554865265963,False,False,True
ETHBTC,117164443,324113745,-1,0.03457600,0.05800000,0.00200540,0.00042738,BNB,1554865308622,True,False,True
ETHBTC,117164712,324115101,-1,0.03460200,0.05800000,0.00200691,0.00042830,BNB,1554865443688,False,False,True
ETHBTC,117164752,324115244,-1,0.03460900,0.03100000,0.00107287,0.00022871,BNB,1554865458535,True,True,True
ETHBTC,117164754,324115244,-1,0.03460900,0.02700000,0.00093444,0.00019920,BNB,1554865460682,True,True,True
ETHBTC,117165003,324115815,-1,0.03460900,0.05800000,0.00200732,0.00042828,BNB,1554865504972,False,False,True
ETHBTC,117165680,324117974,-1,0.03456800,0.05800000,0.00200494,0.00042732,BNB,1554865716021,True,True,True
ETHBTC,117170578,324143898,-1,0.03441500,0.05800000,0.00199607,0.00042759,BNB,1554868929525,False,False,True
ETHBTC,117170607,324144058,-1,0.03441700,0.05900000,0.00203060,0.00043407,BNB,1554868955424,True,False,True
ETHBTC,117170648,324144329,-1,0.03440400,0.05900000,0.00202983,0.00043430,BNB,1554868985179,False,False,True
ETHBTC,117170734,324144918,-1,0.03440800,0.05900000,0.00203007,0.00043465,BNB,1554869058298,True,False,True
ETHBTC,117170791,324145226,-1,0.03439800,0.05900000,0.00202948,0.00043461,BNB,1554869104723,False,False,True
ETHBTC,117170979,324146353,-1,0.03440200,0.05900000,0.00202971,0.00043348,BNB,1554869255427,True,False,True
ETHBTC,117171464,324149462,-1,0.03439600,0.05900000,0.00202936,0.00043268,BNB,1554869644877,False,False,True
ETHBTC,117171486,324149644,-1,0.03440000,0.04600000,0.00158240,0.00033716,BNB,1554869673602,True,False,True
ETHBTC,117171487,324149644,-1,0.03440000,0.01300000,0.00044720,0.00009528,BNB,1554869673602,True,False,True
ETHBTC,117171531,324149879,-1,0.03439900,0.05900000,0.00202954,0.00043246,BNB,1554869705324,False,False,True
ETHBTC,117171919,324151740,-1,0.03443000,0.05900000,0.00203137,0.00043214,BNB,1554869988809,True,False,True
ETHBTC,117171937,324151824,-1,0.03442200,0.05900000,0.00203089,0.00043185,BNB,1554870007378,False,False,True
ETHBTC,117172058,324152403,-1,0.03444900,0.05900000,0.00203249,0.00043213,BNB,1554870095738,True,False,True
ETHBTC,117172126,324152639,-1,0.03444200,0.05900000,0.00203207,0.00043170,BNB,1554870125286,False,False,True
ETHBTC,117172824,324156050,-1,0.03442900,0.05900000,0.00203131,0.00043232,BNB,1554870755028,True,False,True
ETHBTC,117173044,324157060,-1,0.03444900,0.05900000,0.00203249,0.00043262,BNB,1554870905431,False,False,True
ETHBTC,117173131,324157332,-1,0.03446000,0.05900000,0.00203314,0.00043320,BNB,1554870935088,True,False,True
ETHBTC,117173205,324157571,-1,0.03447700,0.05900000,0.00203414,0.00043254,BNB,1554870964487,False,False,True
ETHBTC,117174687,324164790,-1,0.03453200,0.05800000,0.00200285,0.00042525,BNB,1554871968000,True,False,True
ETHBTC,117176843,324177489,-1,0.03451300,0.05800000,0.00200175,0.00042372,BNB,1554873665486,False,False,True
ETHBTC,117177654,324182499,-1,0.03452300,0.05800000,0.00200233,0.00042216,BNB,1554874338136,True,False,True
ETHBTC,117178518,324187349,-1,0.03452100,0.05800000,0.00200221,0.00042156,BNB,1554875047753,False,False,True
ETHBTC,117178544,324187457,-1,0.03452600,0.04300000,0.00148461,0.00031258,BNB,1554875079945,True,True,True
ETHBTC,117178546,324187457,-1,0.03452600,0.01500000,0.00051789,0.00010904,BNB,1554875082173,True,True,True
ETHBTC,117178571,324187609,-1,0.03452100,0.05800000,0.00200221,0.00042109,BNB,1554875105755,False,False,True
ETHBTC,117178888,324189117,-1,0.03453300,0.05800000,0.00200291,0.00042177,BNB,1554875316527,True,True,True
ETHBTC,117180096,324195657,-1,0.03453100,0.05800000,0.00200279,0.00042371,BNB,1554875945143,False,False,True
ETHBTC,117183285,324206105,-1,0.03470700,0.05800000,0.00201300,0.00042589,BNB,1554876589041,True,False,True
ETHBTC,117183342,324206332,-1,0.03470300,0.02900000,0.00100638,0.00021369,BNB,1554876605419,False,False,True
ETHBTC,117183343,324206332,-1,0.03470200,0.02900000,0.00100635,0.00021369,BNB,1554876605419,False,False,True
ETHBTC,117183874,324208488,-1,0.03464600,0.05800000,0.00200946,0.00042537,BNB,1554876739876,True,False,True
ETHBTC,117183938,324208946,-1,0.03464400,0.05800000,0.00200935,0.00042550,BNB,1554876784618,False,False,True
ETHBTC,117184007,324209423,-1,0.03465600,0.05800000,0.00201004,0.00042552,BNB,1554876828402,True,False,True
ETHBTC,117184250,324210624,-1,0.03469400,0.05800000,0.00201225,0.00042542,BNB,1554876906714,False,False,True
ETHBTC,117184422,324211520,-1,0.03468800,0.05800000,0.00201190,0.00042609,BNB,1554877008574,True,False,True
ETHBTC,117184454,324211695,-1,0.03468100,0.05800000,0.00201149,0.00042548,BNB,1554877024758,False,False,True
ETHBTC,117189055,324234041,-1,0.03460400,0.05800000,0.00200703,0.00042246,BNB,1554879651372,True,False,True
ETHBTC,117197284,324273670,-1,0.03445100,0.05800000,0.00199815,0.00042517,BNB,1554884523248,False,False,True
ETHBTC,117198755,324281790,-1,0.03448400,0.05800000,0.00200007,0.00042546,BNB,1554885454836,True,False,True
ETHBTC,117207588,324327141,-1,0.03434900,0.02600000,0.00089307,0.00018852,BNB,1554891786222,False,False,True
ETHBTC,117207589,324327141,-1,0.03434800,0.03200000,0.00109913,0.00023301,BNB,1554891786222,False,False,True
ETHBTC,117210766,324345189,-1,0.03441300,0.05900000,0.00203036,0.00043120,BNB,1554894095759,True,False,True
ETHBTC,117214033,324360418,-1,0.03436100,0.05900000,0.00202729,0.00043272,BNB,1554896284455,False,False,True
ETHBTC,117222280,324400219,-1,0.03444600,0.05900000,0.00203231,0.00043549,BNB,1554900678657,True,False,True
ETHBTC,117222343,324400712,-1,0.03444300,0.05900000,0.00203213,0.00043462,BNB,1554900727935,False,False,True
ETHBTC,117222368,324400863,-1,0.03444400,0.05900000,0.00203219,0.00043506,BNB,1554900740404,True,True,True
ETHBTC,117222518,324401851,-1,0.03442100,0.05900000,0.00203083,0.00043413,BNB,1554900846020,False,False,True
ETHBTC,117222544,324401998,-1,0.03442100,0.05900000,0.00203083,0.00043418,BNB,1554900858462,True,False,True
ETHBTC,117234647,324462625,-1,0.03426000,0.05900000,0.00202134,0.00043253,BNB,1554905824229,False,False,True
ETHBTC,124449775,369837153,-1,0.03124800,0.38500000,0.01203048,0.00210322,BNB,1558836183836,True,False,True
ETHBTC,127895091,391261031,-1,0.02970900,0.38500000,0.01143796,0.00241921,BNB,1560664509024,False,False,True
ETHBTC,127951621,391536445,-1,0.02963200,0.07400000,0.00219276,0.00045529,BNB,1560683585450,True,False,True
ETHBTC,127951622,391536445,-1,0.02963200,0.70300000,0.02083129,0.00432534,BNB,1560683585450,True,False,True
ETHBTC,128641414,396604301,-1,0.02815000,0.77700000,0.02187255,0.00431360,BNB,1561060855020,False,False,True
ETHBTC,128684461,396816450,-1,0.02857000,0.80600000,0.02302742,0.00449956,BNB,1561077064660,True,False,True
ETHBTC,129660724,402431525,-1,0.02715100,0.80600000,0.02188370,0.00519319,BNB,1561482740111,False,False,True
ETHBTC,129689677,402598081,-1,0.02715800,0.09300000,0.00252569,0.00059817,BNB,1561497905652,True,False,True
ETHBTC,130023323,404093910,-1,0.02582200,0.09300000,0.00240144,0.00068912,BNB,1561574328006,False,False,True
ETHBTC,146672121,506049853,-1,0.02190900,0.01800000,0.00039436,0.00013150,BNB,1571014811663,True,True,True
ETHBTC,146672123,506049853,-1,0.02190900,0.50000000,0.01095450,0.00050000,ETH,1571014811973,True,True,True
ETHBTC,146672127,506049853,-1,0.02190900,0.06600000,0.00144599,0.00048221,BNB,1571014815230,True,True,True
ETHBTC,146672128,506049853,-1,0.02190900,0.06900000,0.00151172,0.00050412,BNB,1571014815347,True,True,True
ETHBTC,146672132,506049853,-1,0.02190900,0.00600000,0.00013145,0.00004383,BNB,1571014816445,True,True,True
ETHBTC,146672134,506049853,-1,0.02190900,0.27300000,0.00598115,0.00027300,ETH,1571014818115,True,True,True
ETHBTC,146672135,506049853,-1,0.02190900,0.00500000,0.00010954,0.00003653,BNB,1571014818390,True,True,True
ETHBTC,146672137,506049853,-1,0.02190900,0.00600000,0.00013145,0.00004382,BNB,1571014822681,True,True,True
ETHBTC,146672143,506049853,-1,0.02190900,0.12100000,0.00265098,0.00088389,BNB,1571014825600,True,True,True
ETHBTC,146672145,506049853,-1,0.02190900,0.00600000,0.00013145,0.00004382,BNB,1571014830894,True,True,True
ETHBTC,146672146,506049853,-1,0.02190900,0.51000000,0.01117359,0.00051000,ETH,1571014833111,True,True,True
ETHBTC,146672147,506049853,-1,0.02190900,0.52000000,0.01139268,0.00052000,ETH,1571014833422,True,True,True
ETHBTC,146672148,506049853,-1,0.02190900,1.05900000,0.02320163,0.00105900,ETH,1571014833507,True,True,True
ETHBTC,146672149,506049853,-1,0.02190900,23.33400000,0.51122460,0.02333400,ETH,1571014833511,True,True,True
LTCBTC,7176891,26137751,-1,0.02261000,0.45000000,0.01017450,0.00013500,LTC,1518651430113,True,False,True
LTCBTC,7176892,26137751,-1,0.02261200,0.10000000,0.00226120,0.00003000,LTC,1518651430113,True,False,True
LTCBTC,7176893,26137751,-1,0.02261200,0.32000000,0.00723584,0.00009600,LTC,1518651430113,True,False,True
LTCBTC,7176894,26137751,-1,0.02261200,7.98000000,0.18044376,0.00239400,LTC,1518651430113,True,False,True
LTCBTC,7181240,26149272,-1,0.02232700,5.53000000,0.12346831,0.00003704,BTC,1518653182922,False,False,True
LTCBTC,7181241,26149272,-1,0.02232500,3.31000000,0.07389575,0.00002217,BTC,1518653182922,False,False,True
LTCBTC,22670306,110482102,-1,0.01472300,0.07000000,0.00103061,0.00007000,LTC,1554044886356,True,False,True
LTCBTC,22877047,112056878,-1,0.01660100,0.06000000,0.00099606,0.00000100,BTC,1554256801993,False,False,True
LTCBTC,23576509,118447491,-1,0.01678700,0.12000000,0.00201444,0.00012000,LTC,1554836406679,True,False,True
LTCBTC,23576512,118447531,-1,0.01678300,0.11000000,0.00184613,0.00000185,BTC,1554836420761,False,False,True
LTCBTC,23576582,118448065,-1,0.01679200,0.12000000,0.00201504,0.00012000,LTC,1554836480845,True,False,True
LTCBTC,23576612,118448491,-1,0.01677200,0.11000000,0.00184492,0.00000184,BTC,1554836527385,False,False,True
LTCBTC,23576649,118448948,-1,0.01679500,0.12000000,0.00201540,0.00012000,LTC,1554836598304,True,False,True
LTCBTC,23576928,118454924,-1,0.01676700,0.11000000,0.00184437,0.00038924,BNB,1554837549083,False,False,True
LTCBTC,23577802,118474492,-1,0.01676300,0.12000000,0.00201156,0.00012000,LTC,1554841385875,True,False,True
LTCBTC,23577803,118474505,-1,0.01675700,0.11000000,0.00184327,0.00000184,BTC,1554841390397,False,False,True
LTCBTC,23577804,118474524,-1,0.01676300,0.05000000,0.00083815,0.00005000,LTC,1554841398618,True,False,True
LTCBTC,23577805,118474524,-1,0.01676300,0.07000000,0.00117341,0.00007000,LTC,1554841427892,True,True,True
LTCBTC,23577834,118475072,-1,0.01676200,0.11000000,0.00184382,0.00000184,BTC,1554841503480,False,False,True
LTCBTC,23577847,118475339,-1,0.01676000,0.12000000,0.00201120,0.00012000,LTC,1554841536397,True,False,True
LTCBTC,23577867,118475623,-1,0.01674600,0.11000000,0.00184206,0.00000184,BTC,1554841566154,False,False,True
LTCBTC,23578035,118478702,-1,0.01676100,0.05000000,0.00083805,0.00005000,LTC,1554841878220,True,False,True
LTCBTC,23578045,118478702,-1,0.01676100,0.07000000,0.00117327,0.00007000,LTC,1554841889921,True,True,True
LTCBTC,23578062,118479041,-1,0.01675200,0.11000000,0.00184272,0.00000184,BTC,1554841934529,False,False,True
LTCBTC,23578272,118485434,-1,0.01676400,0.12000000,0.00201168,0.00012000,LTC,1554842915656,True,False,True
